Datetime,Open,High,Low,Close,Adj Close,Volume,EMA,EMASignal,VSignal,PriceSignal,TotSignal
2023-02-09 22:00:00,21844.494140625,21941.16796875,21773.974609375,21793.22265625,21793.22265625,521795584,23007.74484199563,-1,1,0,0
2023-02-09 23:00:00,21781.75390625,21866.37109375,21781.75390625,21819.53125,21819.53125,284723200,22995.921821179752,-1,0,0,0
2023-02-10 00:00:00,21819.005859375,21882.30078125,21811.197265625,21825.38671875,21825.38671875,200761344,22984.27470573269,-1,0,0,0
2023-02-10 01:00:00,21830.490234375,21899.427734375,21830.490234375,21899.427734375,21899.427734375,34271232,22973.48020850525,-1,0,0,0
2023-02-10 02:00:00,21901.6953125,21940.958984375,21889.876953125,21940.958984375,21940.958984375,0,22963.20636547908,-1,0,0,0
2023-02-10 03:00:00,21941.185546875,21941.185546875,21853.201171875,21857.53515625,21857.53515625,0,22952.20466190466,-1,1,0,0
2023-02-10 04:00:00,21857.0546875,21857.0546875,21782.791015625,21798.93359375,21798.93359375,0,22940.729327893172,-1,1,0,0
2023-02-10 05:00:00,21804.763671875,21852.693359375,21754.130859375,21816.841796875,21816.841796875,475068416,22929.54636738553,-1,1,0,0
2023-02-10 06:00:00,21819.384765625,21887.166015625,21810.361328125,21885.94140625,21885.94140625,0,22919.16223841901,-1,1,0,0
2023-02-10 07:00:00,21885.30859375,21925.830078125,21859.03515625,21923.666015625,21923.666015625,215334912,22909.25680336633,-1,1,0,0
2023-02-10 08:00:00,21923.763671875,21929.0,21891.08984375,21916.205078125,21916.205078125,30142464,22899.375691672387,-1,1,0,0
2023-02-10 09:00:00,21913.833984375,21919.333984375,21858.974609375,21858.974609375,21858.974609375,0,22889.02344209729,-1,0,0,0
2023-02-10 10:00:00,21858.796875,21869.44921875,21824.671875,21869.44921875,21869.44921875,135512064,22878.878424949555,-1,1,0,0
2023-02-10 11:00:00,21870.15625,21873.9296875,21753.326171875,21753.326171875,21753.326171875,405000192,22867.678900043342,-1,1,0,0
2023-02-10 12:00:00,21752.828125,21797.083984375,21738.32421875,21748.58203125,21748.58203125,0,22856.543607816544,-1,1,0,0
2023-02-10 13:00:00,21750.1796875,21837.009765625,21746.224609375,21807.76953125,21807.76953125,81020928,22846.108044865632,-1,1,0,0
2023-02-10 14:00:00,21804.623046875,21884.08984375,21790.427734375,21865.48828125,21865.48828125,0,22836.350634282393,-1,1,0,0
2023-02-10 15:00:00,21861.537109375,21897.69921875,21645.58203125,21650.7890625,21650.7890625,573663232,22824.554001727345,-1,1,0,0
2023-02-10 16:00:00,21661.908203125,21736.52734375,21614.9140625,21643.935546875,21643.935546875,74627072,22812.806554415383,-1,1,0,0
2023-02-10 17:00:00,21647.09375,21703.357421875,21598.412109375,21703.357421875,21703.357421875,0,22801.767259564236,-1,0,0,0
2023-02-10 18:00:00,21702.875,21745.57421875,21691.53515625,21724.62109375,21724.62109375,0,22791.049387267576,-1,1,0,0
2023-02-10 19:00:00,21723.333984375,21802.47265625,21689.31640625,21793.96484375,21793.96484375,0,22781.128148028594,-1,1,0,0
2023-02-10 20:00:00,21793.68359375,21800.978515625,21741.431640625,21747.79296875,21747.79296875,0,22770.84620594622,-1,1,0,0
2023-02-10 21:00:00,21747.001953125,21747.001953125,21539.392578125,21580.560546875,21580.560546875,0,22759.002567547504,-1,1,0,0
2023-02-10 22:00:00,21578.7890625,21628.779296875,21564.31640625,21595.16015625,21595.16015625,0,22747.42204604206,-1,1,0,0
2023-02-10 23:00:00,21593.12890625,21656.716796875,21589.08984375,21652.646484375,21652.646484375,0,22736.52875687124,-1,1,0,0
2023-02-11 00:00:00,21651.841796875,21694.107421875,21618.44921875,21686.546875,21686.546875,0,22726.0811759571,-1,1,0,0
2023-02-11 01:00:00,21684.408203125,21703.5390625,21643.103515625,21647.90625,21647.90625,0,22715.35306724111,-1,1,0,0
2023-02-11 02:00:00,21650.9140625,21683.197265625,21647.15234375,21669.15234375,21669.15234375,0,22704.94310979344,-1,1,0,0
2023-02-11 03:00:00,21669.650390625,21723.78515625,21669.58203125,21691.42578125,21691.42578125,0,22694.858360255694,-1,1,0,0
2023-02-11 04:00:00,21690.529296875,21700.884765625,21681.9140625,21695.55859375,21695.55859375,0,22684.91507899693,-1,1,0,0
2023-02-11 05:00:00,21696.392578125,21712.439453125,21685.142578125,21686.14453125,21686.14453125,0,22674.977063596463,-1,1,0,0
2023-02-11 06:00:00,21686.302734375,21692.26953125,21674.6875,21677.431640625,21677.431640625,0,22665.05123849227,-1,1,0,0
2023-02-11 07:00:00,21676.677734375,21710.392578125,21665.392578125,21708.39453125,21708.39453125,0,22655.532266280905,-1,1,0,0
2023-02-11 08:00:00,21707.4453125,21718.255859375,21697.833984375,21708.427734375,21708.427734375,0,22646.108340590297,-1,1,0,0
2023-02-11 09:00:00,21707.623046875,21709.43359375,21688.46875,21707.892578125,21707.892578125,0,22636.772860366764,-1,1,0,0
2023-02-11 10:00:00,21708.75,21709.076171875,21675.00390625,21688.298828125,21688.298828125,0,22627.335307807145,-1,1,0,0
2023-02-11 11:00:00,21688.017578125,21699.81640625,21683.15234375,21699.81640625,21699.81640625,0,22618.106264010556,-1,1,0,0
2023-02-11 12:00:00,21699.849609375,21759.6171875,21690.96484375,21722.912109375,21722.912109375,0,22609.19885948682,-1,1,0,0
2023-02-11 13:00:00,21721.982421875,21767.87109375,21713.609375,21765.0390625,21765.0390625,0,22600.799259516803,-1,1,0,0
2023-02-11 14:00:00,21765.001953125,21767.09375,21727.54296875,21758.744140625,21758.744140625,0,22592.42060161738,-1,1,0,0
2023-02-11 15:00:00,21760.541015625,21762.1875,21739.599609375,21747.560546875,21747.560546875,0,22584.0140339085,-1,1,0,0
2023-02-11 16:00:00,21747.404296875,21753.037109375,21706.748046875,21716.4765625,21716.4765625,0,22575.381820262646,-1,1,0,0
2023-02-11 17:00:00,21712.169921875,21713.98046875,21691.77734375,21706.65625,21706.65625,0,22566.737784737645,-1,1,0,0
2023-02-11 18:00:00,21707.892578125,21737.794921875,21657.53125,21675.74609375,21675.74609375,0,22557.872195772594,-1,1,0,0
2023-02-11 19:00:00,21672.341796875,21690.498046875,21667.052734375,21689.826171875,21689.826171875,0,22549.234921902967,-1,1,0,0
2023-02-11 20:00:00,21689.5390625,21718.970703125,21674.41796875,21685.76171875,21685.76171875,0,22540.643148737265,-1,1,0,0
2023-02-11 21:00:00,21690.509765625,21834.3359375,21686.736328125,21829.80078125,21829.80078125,0,22533.570090354307,-1,1,0,0
2023-02-11 22:00:00,21829.87890625,21864.361328125,21805.619140625,21839.654296875,21839.654296875,0,22526.66545559332,-1,1,0,0
2023-02-11 23:00:00,21839.62109375,21891.41015625,21829.130859375,21872.921875,21872.921875,0,22520.160544343635,-1,1,0,0
2023-02-12 00:00:00,21870.90234375,21879.0703125,21833.333984375,21833.646484375,21833.646484375,0,22513.329558672303,-1,1,0,0
2023-02-12 01:00:00,21833.28515625,21840.474609375,21809.18359375,21819.57421875,21819.57421875,0,22506.42652046412,-1,1,0,0
2023-02-12 02:00:00,21818.623046875,21825.771484375,21801.5703125,21821.658203125,21821.658203125,0,22499.61290536622,-1,1,0,0
2023-02-12 03:00:00,21823.623046875,21829.3671875,21804.36328125,21804.36328125,21804.36328125,0,22492.694998658593,-1,1,0,0
2023-02-12 04:00:00,21803.267578125,21809.033203125,21786.26171875,21792.46484375,21792.46484375,0,22485.727534430647,-1,1,0,0
2023-02-12 05:00:00,21793.978515625,21816.802734375,21793.978515625,21816.802734375,21816.802734375,0,22479.07156627089,-1,1,0,0
2023-02-12 06:00:00,21815.525390625,21827.521484375,21813.294921875,21824.626953125,21824.626953125,0,22472.55967957292,-1,1,0,0
2023-02-12 07:00:00,21824.94921875,21824.94921875,21813.46484375,21815.322265625,21815.322265625,0,22466.020003812246,-1,1,0,0
2023-02-12 08:00:00,21815.12109375,21848.94140625,21813.080078125,21819.2265625,21819.2265625,0,22459.5842481773,-1,1,0,0
2023-02-12 09:00:00,21818.40234375,21915.140625,21818.40234375,21913.4765625,21913.4765625,362774528,22454.150340857126,-1,1,0,0
2023-02-12 10:00:00,21913.470703125,21913.701171875,21863.5859375,21890.720703125,21890.720703125,118366208,22448.544075805064,-1,1,0,0
2023-02-12 11:00:00,21892.47265625,21896.642578125,21877.025390625,21896.642578125,21896.642578125,0,22443.05251861422,-1,0,0,0
2023-02-12 12:00:00,21897.13671875,21905.974609375,21840.09375,21843.671875,21843.671875,0,22437.088532110596,-1,1,0,0
2023-02-12 13:00:00,21842.685546875,21846.7578125,21798.37109375,21826.75390625,21826.75390625,131132416,22431.015550758748,-1,1,0,0
2023-02-12 14:00:00,21822.970703125,21951.150390625,21822.970703125,21934.494140625,21934.494140625,385776640,22426.075039215128,-1,1,0,0
2023-02-12 15:00:00,21933.015625,21957.927734375,21906.685546875,21939.5859375,21939.5859375,246962176,22421.234351635874,-1,1,0,0
2023-02-12 16:00:00,21940.68359375,22060.994140625,21940.68359375,22036.546875,22036.546875,701244416,22417.406615549946,-1,1,0,0
2023-02-12 17:00:00,22033.640625,22047.6484375,21996.279296875,22001.193359375,22001.193359375,290567168,22413.26519011537,-1,1,0,0
2023-02-12 18:00:00,22000.380859375,22001.0078125,21971.3359375,21987.744140625,21987.744140625,0,22409.031149821934,-1,0,0,0
2023-02-12 19:00:00,21988.697265625,22022.03125,21949.984375,22011.041015625,22011.041015625,67068928,22405.071048984155,-1,1,0,0
2023-02-12 20:00:00,22011.619140625,22027.134765625,21978.025390625,21983.416015625,21983.416015625,0,22400.87547651292,-1,1,0,0
2023-02-12 21:00:00,21984.056640625,21986.498046875,21744.279296875,21762.6328125,21762.6328125,389366784,22394.52480323916,-1,1,0,0
2023-02-12 22:00:00,21758.34375,21824.0546875,21682.828125,21824.0546875,21824.0546875,671818752,22388.84848367957,-1,1,0,0
2023-02-12 23:00:00,21817.984375,21823.34765625,21749.5625,21785.53515625,21785.53515625,131479552,22382.845365993704,-1,1,0,0
2023-02-13 00:00:00,21787.0,21853.904296875,21724.408203125,21841.826171875,21841.826171875,354058240,22377.462090430334,-1,1,0,0
2023-02-13 01:00:00,21837.943359375,21837.943359375,21705.009765625,21724.689453125,21724.689453125,560031744,22370.966840307894,-1,1,0,0
2023-02-13 02:00:00,21726.294921875,21767.0390625,21677.24609375,21767.0390625,21767.0390625,404062208,22364.957608687913,-1,1,0,0
2023-02-13 03:00:00,21766.322265625,21814.234375,21761.498046875,21811.388671875,21811.388671875,112521216,22359.449460062908,-1,0,0,0
2023-02-13 04:00:00,21812.4609375,21866.373046875,21812.4609375,21850.724609375,21850.724609375,147841024,22354.387521250093,-1,1,0,0
2023-02-13 05:00:00,21851.06640625,21869.515625,21843.8515625,21846.09765625,21846.09765625,12384256,22349.329910653076,-1,1,0,0
2023-02-13 06:00:00,21845.544921875,21858.15234375,21823.701171875,21823.701171875,21823.701171875,0,22344.099773948816,-1,0,0,0
2023-02-13 07:00:00,21823.130859375,21898.4140625,21816.927734375,21881.39453125,21881.39453125,308797440,22339.495741683157,-1,1,0,0
2023-02-13 08:00:00,21881.609375,21884.00390625,21737.58984375,21756.982421875,21756.982421875,570189824,22333.699589247255,-1,1,0,0
2023-02-13 09:00:00,21751.298828125,21768.71875,21555.5546875,21619.9375,21619.9375,1059158016,22326.597478906486,-1,1,0,0
2023-02-13 10:00:00,21614.17578125,21658.85546875,21539.5,21618.013671875,21618.013671875,720986112,22319.546893761893,-1,1,0,0
2023-02-13 11:00:00,21619.06640625,21656.060546875,21615.662109375,21619.12109375,21619.12109375,339456000,22312.5774828165,-1,0,0,0
2023-02-13 12:00:00,21618.0703125,21711.1796875,21616.494140625,21688.68359375,21688.68359375,252549120,22306.369583422806,-1,0,0,0
2023-02-13 13:00:00,21685.01953125,21691.1875,21611.087890625,21611.38671875,21611.38671875,0,22299.454331038003,-1,0,0,0
2023-02-13 14:00:00,21607.216796875,21689.275390625,21597.6328125,21689.275390625,21689.275390625,137897984,22293.382898795087,-1,1,0,0
2023-02-13 15:00:00,21690.240234375,21693.16015625,21606.73828125,21606.73828125,21606.73828125,220471296,22286.550614043394,-1,1,0,0
2023-02-13 16:00:00,21603.447265625,21654.05078125,21494.880859375,21530.2265625,21530.2265625,115099648,22279.025001590224,-1,1,0,0
2023-02-13 17:00:00,21526.806640625,21554.595703125,21460.087890625,21471.73046875,21471.73046875,409991168,22270.99222016893,-1,1,0,0
2023-02-13 18:00:00,21473.455078125,21673.521484375,21473.455078125,21663.578125,21663.578125,681662464,22264.948298823965,-1,1,0,0
2023-02-13 19:00:00,21659.84765625,21664.6640625,21573.041015625,21613.7265625,21613.7265625,247791616,22258.468480552085,-1,1,0,0
2023-02-13 20:00:00,21617.453125,21674.955078125,21599.40234375,21657.869140625,21657.869140625,248729600,22252.49236771699,-1,1,0,0
2023-02-13 21:00:00,21657.55859375,21666.1796875,21614.041015625,21630.791015625,21630.791015625,0,22246.306284611597,-1,1,0,0
2023-02-13 22:00:00,21629.828125,21680.623046875,21624.5703125,21672.119140625,21672.119140625,0,22240.592979696306,-1,1,0,0
2023-02-13 23:00:00,21669.552734375,21834.0859375,21662.470703125,21812.765625,21812.765625,730949632,22236.335991092365,-1,1,0,0
2023-02-14 00:00:00,21801.822265625,21813.046875,21757.298828125,21757.298828125,21757.298828125,0,22231.569452157364,-1,1,0,0
2023-02-14 01:00:00,21758.0546875,21768.958984375,21716.734375,21722.58203125,21722.58203125,0,22226.50490070555,-1,1,0,0
2023-02-14 02:00:00,21722.23828125,21753.271484375,21722.01171875,21733.376953125,21733.376953125,0,22221.59815495848,-1,1,0,0
2023-02-14 03:00:00,21733.697265625,21764.265625,21716.326171875,21722.048828125,21722.048828125,0,22216.627514890486,-1,1,0,0
2023-02-14 04:00:00,21720.10546875,21749.630859375,21706.833984375,21730.228515625,21730.228515625,0,22211.78772385302,-1,1,0,0
2023-02-14 05:00:00,21729.853515625,21750.0546875,21721.83203125,21739.2734375,21739.2734375,67710976,22207.08608916294,-1,1,0,0
2023-02-14 06:00:00,21739.6640625,21772.1015625,21738.79296875,21770.619140625,21770.619140625,186331136,22202.74313445112,-1,1,0,0
2023-02-14 07:00:00,21770.71484375,21794.916015625,21762.857421875,21781.458984375,21781.458984375,0,22198.551252360812,-1,1,0,0
2023-02-14 08:00:00,21781.1796875,21782.171875,21708.181640625,21711.150390625,21711.150390625,0,22193.701492542546,-1,1,0,0
2023-02-14 09:00:00,21711.50390625,21835.431640625,21708.89453125,21833.751953125,21833.751953125,0,22190.119905085656,-1,1,0,0
2023-02-14 10:00:00,21832.45703125,21849.01171875,21814.466796875,21827.1796875,21827.1796875,0,22186.50855963704,-1,1,0,0
2023-02-14 11:00:00,21827.1015625,21836.064453125,21807.0390625,21825.22265625,21825.22265625,0,22182.913675026226,-1,1,0,0
2023-02-14 12:00:00,21824.732421875,21879.126953125,21819.353515625,21876.072265625,21876.072265625,0,22179.860526673976,-1,1,0,0
2023-02-14 13:00:00,21874.783203125,21885.546875,21708.955078125,21774.28515625,21774.28515625,1769240576,22175.824950848862,-1,1,0,0
2023-02-14 14:00:00,21761.34375,22170.248046875,21632.39453125,22170.248046875,22170.248046875,1551996928,22175.769459267034,-1,1,0,0
2023-02-14 15:00:00,22164.140625,22293.140625,21974.5390625,22035.814453125,22035.814453125,2054926336,22174.37687214124,0,1,0,0
2023-02-14 16:00:00,22039.26171875,22118.6015625,21969.0625,21995.482421875,21995.482421875,471289856,22172.596827859987,0,1,0,0
2023-02-14 17:00:00,21999.625,22084.82421875,21999.625,22062.75,22062.75,0,22171.503824597698,0,0,0,0
2023-02-14 18:00:00,22063.142578125,22149.150390625,22063.142578125,22133.0,22133.0,119306240,22171.120701964886,0,1,0,0
2023-02-14 19:00:00,22130.9609375,22228.103515625,22098.64453125,22211.130859375,22211.130859375,422739968,22171.518812983893,0,1,0,0
2023-02-14 20:00:00,22210.52734375,22239.208984375,22191.21484375,22238.103515625,22238.103515625,156909568,22172.18134733853,0,1,0,0
2023-02-14 21:00:00,22239.865234375,22249.880859375,22158.88671875,22247.380859375,22247.380859375,424708096,22172.92960118964,0,1,0,0
2023-02-14 22:00:00,22247.005859375,22250.58203125,22184.771484375,22200.0546875,22200.0546875,29120512,22173.199502545962,0,1,0,0
2023-02-14 23:00:00,22200.240234375,22254.626953125,22197.091796875,22222.056640625,22222.056640625,0,22173.685643223365,0,0,0,0
2023-02-15 00:00:00,22220.5859375,22221.298828125,22150.20703125,22157.111328125,22157.111328125,28497920,22173.520724665173,0,1,0,0
2023-02-15 01:00:00,22158.923828125,22177.9453125,22132.7265625,22132.7265625,22132.7265625,0,22173.114812603828,0,1,0,0
2023-02-15 02:00:00,22132.408203125,22143.0546875,22084.158203125,22092.91796875,22092.91796875,150802432,22172.31683405802,0,1,0,0
2023-02-15 03:00:00,22094.142578125,22131.49609375,22090.830078125,22117.201171875,22117.201171875,194668544,22171.768419508935,0,1,0,0
2023-02-15 04:00:00,22115.427734375,22131.513671875,22110.9609375,22110.9609375,22110.9609375,0,22171.16336993671,0,1,0,0
2023-02-15 05:00:00,22106.26171875,22151.068359375,22101.91015625,22136.107421875,22136.107421875,40491008,22170.81455453311,0,1,0,0
2023-02-15 06:00:00,22136.119140625,22161.96484375,22133.8203125,22135.5390625,22135.5390625,17383424,22170.463554612383,0,1,0,0
2023-02-15 07:00:00,22135.09765625,22166.359375,22125.951171875,22125.951171875,22125.951171875,79947776,22170.020645331413,0,1,0,0
2023-02-15 08:00:00,22127.087890625,22146.955078125,22110.61328125,22120.64453125,22120.64453125,0,22169.52934071369,0,1,0,0
2023-02-15 09:00:00,22119.224609375,22160.25390625,22112.865234375,22160.25390625,22160.25390625,0,22169.437047833453,0,1,0,0
2023-02-15 10:00:00,22174.58984375,22250.60546875,22161.140625,22249.544921875,22249.544921875,61349888,22170.2341411075,0,1,0,0
2023-02-15 11:00:00,22247.783203125,22469.326171875,22235.986328125,22451.498046875,22451.498046875,1021759488,22173.032786936034,0,1,0,0
2023-02-15 12:00:00,22451.30078125,22816.482421875,22451.30078125,22763.7890625,22763.7890625,1953574912,22178.91095883219,0,1,0,0
2023-02-15 13:00:00,22765.140625,22770.298828125,22715.724609375,22727.263671875,22727.263671875,0,22184.367204733117,0,1,0,0
2023-02-15 14:00:00,22721.912109375,22773.859375,22664.474609375,22693.951171875,22693.951171875,0,22189.43769196836,0,1,0,0
2023-02-15 15:00:00,22708.76953125,22829.7109375,22698.837890625,22825.11328125,22825.11328125,0,22195.76282220997,0,1,0,0
2023-02-15 16:00:00,22820.990234375,22871.78515625,22769.560546875,22781.30078125,22781.30078125,0,22201.589070558628,0,1,0,0
2023-02-15 17:00:00,22779.517578125,22814.443359375,22775.111328125,22803.59765625,22803.59765625,0,22207.579205739636,0,1,0,0
2023-02-15 18:00:00,22800.4921875,22957.333984375,22787.783203125,22957.333984375,22957.333984375,140460032,22215.039452293222,0,1,0,0
2023-02-15 19:00:00,22961.146484375,23288.41015625,22949.576171875,23282.4765625,23282.4765625,1268035584,22225.660717071398,0,1,0,0
2023-02-15 20:00:00,23281.53125,24106.578125,23281.53125,24090.9375,24090.9375,3163486208,22244.220685060736,0,1,0,0
2023-02-15 21:00:00,24097.12109375,24146.005859375,24044.712890625,24146.005859375,24146.005859375,843780096,22263.14392062605,1,1,0,0
2023-02-15 22:00:00,24146.564453125,24281.748046875,24146.564453125,24241.16015625,24241.16015625,1061738496,22282.82567421435,1,1,0,0
2023-02-15 23:00:00,24204.748046875,24305.693359375,24167.791015625,24303.599609375,24303.599609375,683708416,22302.93287754928,1,1,0,0
2023-02-16 00:00:00,24307.349609375,24769.2421875,24303.865234375,24601.619140625,24601.619140625,2189324288,22325.805377679386,1,1,0,0
2023-02-16 01:00:00,24596.3828125,24659.498046875,24586.302734375,24597.109375,24597.109375,487940096,22348.40541745372,1,1,0,0
2023-02-16 02:00:00,24615.98046875,24703.544921875,24615.98046875,24690.796875,24690.796875,326258688,22371.712795140746,1,0,0,0
2023-02-16 03:00:00,24690.609375,24726.5859375,24688.0234375,24720.51171875,24720.51171875,139919360,22395.083928709,1,0,0,0
2023-02-16 04:00:00,24721.4296875,24739.6015625,24662.87109375,24668.1796875,24668.1796875,401281024,22417.701796955676,1,1,0,0
2023-02-16 05:00:00,24658.033203125,24688.6328125,24634.611328125,24681.328125,24681.328125,323678208,22440.225442010844,1,1,0,0
2023-02-16 06:00:00,24680.45703125,24724.43359375,24661.673828125,24693.326171875,24693.326171875,201494528,22462.64435474581,1,0,0,0
2023-02-16 07:00:00,24631.990234375,24631.990234375,24516.89453125,24584.712890625,24584.712890625,575606784,22483.759464555555,1,1,0,0
2023-02-16 08:00:00,24584.78515625,24649.498046875,24570.9375,24611.60546875,24611.60546875,213360640,22504.932061612217,1,1,0,0
2023-02-16 09:00:00,24590.962890625,24642.416015625,24575.904296875,24642.416015625,24642.416015625,165216256,22526.20055866707,1,0,0,0
2023-02-16 10:00:00,24644.115234375,24648.130859375,24613.115234375,24625.873046875,24625.873046875,0,22547.09282223133,1,0,0,0
2023-02-16 11:00:00,24624.310546875,24624.310546875,24523.333984375,24557.220703125,24557.220703125,0,22567.094094678032,1,1,0,0
2023-02-16 12:00:00,24561.890625,24590.576171875,24490.009765625,24582.857421875,24582.857421875,0,22587.151441217306,1,1,0,0
2023-02-16 13:00:00,24588.216796875,24599.3125,24442.1328125,24442.1328125,24442.1328125,0,22605.60896729972,1,1,0,0
2023-02-16 14:00:00,24448.310546875,24484.908203125,24359.697265625,24446.021484375,24446.021484375,555638784,22623.921529658677,1,1,0,0
2023-02-16 15:00:00,24428.66796875,24927.07421875,24416.876953125,24927.07421875,24927.07421875,1270476800,22646.83847183869,1,1,0,0
2023-02-16 16:00:00,24981.46875,25134.1171875,24732.39453125,24967.267578125,24967.267578125,3264376832,22669.92731866741,1,1,0,0
2023-02-16 17:00:00,24945.65234375,24945.65234375,24809.072265625,24901.98828125,24901.98828125,1142280192,22692.13688048415,1,1,0,0
2023-02-16 18:00:00,24894.6953125,24990.06640625,24875.97265625,24957.58984375,24957.58984375,128294912,22714.67870101416,1,0,0,0
2023-02-16 19:00:00,24956.564453125,24966.306640625,24859.880859375,24881.630859375,24881.630859375,0,22736.240414032676,1,0,0,0
2023-02-16 20:00:00,24879.892578125,24879.892578125,24510.77734375,24560.599609375,24560.599609375,0,22754.39324184703,1,1,0,0
2023-02-16 21:00:00,24546.28125,24558.3515625,24442.818359375,24508.654296875,24508.654296875,0,22771.848575727905,1,1,0,0
2023-02-16 22:00:00,24514.5078125,24548.953125,24059.01953125,24059.01953125,24059.01953125,169123840,22784.65624692713,1,1,0,0
2023-02-16 23:00:00,24021.0078125,24087.158203125,23602.5234375,23611.830078125,23611.830078125,857612288,22792.886832312182,1,1,0,0
2023-02-17 00:00:00,23621.283203125,23773.833984375,23460.755859375,23723.595703125,23723.595703125,0,22802.14761709639,1,1,1,1
2023-02-17 01:00:00,23733.009765625,23785.36328125,23694.41796875,23785.36328125,23785.36328125,72069120,22811.93085753573,1,1,0,0
2023-02-17 02:00:00,23832.763671875,23859.330078125,23790.833984375,23812.40234375,23812.40234375,123453440,22821.88579769707,1,1,0,0
2023-02-17 03:00:00,23803.783203125,23882.916015625,23803.783203125,23861.017578125,23861.017578125,26550272,22832.22541740282,1,1,0,0
2023-02-17 04:00:00,23862.12109375,23877.9375,23751.53515625,23789.26953125,23789.26953125,0,22841.748244406273,1,0,0,0
2023-02-17 05:00:00,23795.58984375,23804.845703125,23725.3515625,23725.3515625,23725.3515625,0,22850.540317223127,1,1,0,0
2023-02-17 06:00:00,23725.31640625,23742.71875,23662.970703125,23662.970703125,23662.970703125,0,22858.62420165996,1,1,0,0
2023-02-17 07:00:00,23664.828125,23772.30859375,23664.828125,23673.142578125,23673.142578125,0,22866.728862122298,1,1,0,0
2023-02-17 08:00:00,23668.662109375,23697.958984375,23608.3203125,23697.958984375,23697.958984375,341454848,22874.999808612374,1,1,0,0
2023-02-17 09:00:00,23715.48046875,23798.884765625,23715.48046875,23736.798828125,23736.798828125,584785920,22883.57492323439,1,1,0,0
2023-02-17 10:00:00,23737.123046875,23778.630859375,23712.0546875,23755.27734375,23755.27734375,179339264,22892.24857915992,1,1,0,0
2023-02-17 11:00:00,23756.740234375,23822.142578125,23752.494140625,23792.14453125,23792.14453125,137211904,22901.20276773793,1,0,0,0
2023-02-17 12:00:00,23791.109375,23878.8046875,23784.263671875,23864.216796875,23864.216796875,83509248,22910.784996883573,1,0,0,0
2023-02-17 13:00:00,23864.943359375,23878.81640625,23775.125,23787.892578125,23787.892578125,0,22919.51243550289,1,0,0,0
2023-02-17 14:00:00,23789.87109375,24167.44921875,23788.6640625,23815.4140625,23815.4140625,1142386688,22928.42687955261,1,1,0,0
2023-02-17 15:00:00,23826.7265625,24182.505859375,23826.7265625,24113.5703125,24113.5703125,885366784,22940.21935152224,1,1,0,0
2023-02-17 16:00:00,24114.470703125,24252.814453125,23975.578125,24070.31640625,24070.31640625,0,22951.46409833545,1,0,0,0
2023-02-17 17:00:00,24074.73046875,24452.263671875,24074.73046875,24329.603515625,24329.603515625,1028878336,22965.176928358233,1,1,0,0
2023-02-17 18:00:00,24322.59765625,24378.14453125,24289.361328125,24341.36328125,24341.36328125,96002048,22978.87032490442,1,1,0,0
2023-02-17 19:00:00,24341.884765625,24524.759765625,24283.240234375,24524.759765625,24524.759765625,469614592,22994.2523093892,1,1,0,0
2023-02-17 20:00:00,24518.025390625,24924.041015625,24513.84375,24759.40234375,24759.40234375,980275200,23011.81599132314,1,1,0,0
2023-02-17 21:00:00,24768.611328125,24793.919921875,24620.474609375,24623.0546875,24623.0546875,0,23027.848217155744,1,1,0,0
2023-02-17 22:00:00,24600.640625,24606.720703125,24168.787109375,24606.720703125,24606.720703125,531189760,23043.55839114549,1,1,0,0
2023-02-17 23:00:00,24630.482421875,24683.001953125,24558.921875,24567.220703125,24567.220703125,0,23058.719210170162,1,1,0,0
2023-02-18 00:00:00,24565.296875,24726.869140625,24561.884765625,24651.12890625,24651.12890625,0,23074.56408276797,1,1,0,0
2023-02-18 01:00:00,24650.388671875,24650.388671875,24600.94921875,24613.697265625,24613.697265625,0,23089.87884080635,1,1,0,0
2023-02-18 02:00:00,24634.966796875,24652.376953125,24537.5078125,24551.30859375,24551.30859375,0,23104.420430387876,1,1,0,0
2023-02-18 03:00:00,24554.609375,24606.759765625,24544.7265625,24603.10546875,24603.10546875,0,23119.3327193268,1,1,0,0
2023-02-18 04:00:00,24602.783203125,24642.162109375,24602.783203125,24642.162109375,24642.162109375,0,23134.485250571062,1,1,0,0
2023-02-18 05:00:00,24636.994140625,24638.21484375,24613.09765625,24627.357421875,24627.357421875,0,23149.339700036773,1,1,0,0
2023-02-18 06:00:00,24629.814453125,24650.55078125,24614.798828125,24614.798828125,24614.798828125,0,23163.92138290332,1,1,0,0
2023-02-18 07:00:00,24618.0390625,24620.7734375,24522.9609375,24545.419921875,24545.419921875,0,23177.66763702244,1,1,0,0
2023-02-18 08:00:00,24542.90625,24582.92578125,24497.287109375,24582.92578125,24582.92578125,0,23191.650305124207,1,1,0,0
2023-02-18 09:00:00,24580.400390625,24582.994140625,24551.212890625,24563.08984375,24563.08984375,0,23205.296469687648,1,1,0,0
2023-02-18 10:00:00,24561.1796875,24561.98828125,24472.263671875,24472.263671875,24472.263671875,0,23217.903108515384,1,1,0,0
2023-02-18 11:00:00,24473.349609375,24537.091796875,24468.373046875,24522.28125,24522.28125,0,23230.88199549533,1,1,0,0
2023-02-18 12:00:00,24524.515625,24609.255859375,24510.697265625,24609.255859375,24609.255859375,0,23244.59715832,1,1,0,0
2023-02-18 13:00:00,24610.619140625,24622.216796875,24582.0,24582.0,24582.0,0,23257.90464928199,1,1,0,0
